surah_number,surah_name,ayah_number,text_latin,text_arabic_script
27,An-Naml,42,"Għalhekk meta (is-sultana ta' Saba) giet (fil-palazz ta' Salamun). intqal(ilhaj: 'Jaqaw it-tron tiegħek huwa hekk (bħal danjT' Qalet: ''Qisu hul' (Imbagħad Salamun qal): 'Diga ngħatajna l-għarfien qabilha, u aħna ntlaqna f'idejn Alla, Misilmin",عالهېكك مېتا (يس-سولتانا تا' سابا) گيهت (فيل-پالازز تا' سالامون). ينتقال(يلهاي: 'ياقاو يت-ترون تيهعېك هووا هېكك (بحال دانيت' قالېت: ''قيسو هول' (يمباعاد سالامون قال): 'ديگا نعاتاينا ل-عارفيهن قابيلها، و احنا نتلاقنا ف'يدېين الله، ميسيلمين
27,An-Naml,43,"(filwaqt li) dak li din (is-sultana) kienet tqim, minflok Alla, zammha. lura (mit-twemmin safi). Hija. tabilħaqq kienet (gejja) minn nies bla twemmin",(فيلواقت لي) داك لي دين (يس-سولتانا) كيهنېت تقيم، مينفلوك الله، زاممها. لورا (ميت-توېممين سافي). هييا. تابيلحاقق كيهنېت (گېييا) مينن نيهس بلا توېممين
27,An-Naml,44,"Intqalilha: ''Idħol fil-palazzi' U meta ratu ħasbitu baħar kbir, u kixfet saqajha (biex tinzel fih). Qalilha (Salamun): €P)an palazz miksi b'madum tal-ħgieg Hija qalet: 'Sidi, jiena tabilħaqq inqast lejja nnifsi (meta tajt qima lill-idoliji U (issa), ma' Salamun, noqgħod għal Alla Sid il-ħolqien.' j 4 Aħna tassew bgħatna (ukoll) għand nies Tamid lil ħuhom",ينتقاليلها: ''يدحول فيل-پالاززي' و مېتا راتو حاسبيتو باحار كبير، و كيشفېت ساقايها (بيهش تينزېل فيه). قاليلها (سالامون): €پ)ان پالازز ميكسي ب'مادوم تال-حگيهگ هييا قالېت: 'سيدي، ييهنا تابيلحاقق ينقاست لېييا ننيفسي (مېتا تايت قيما ليلل-يدولييي و (يسسا)، ما' سالامون، نوقعود عال الله سيد يل-حولقيهن.' ي 4 احنا تاسسېو بعاتنا (وكولل) عاند نيهس تاميد ليل حوهوم
27,An-Naml,45,Saliħ (li: qalilhom): ''Qimu. lil Allaf' Izda huma kienu (maqsumin) f'zewg gemgħat jitlewmu bejniethom (uħud jemmnu u oħrajn ma jemmnux),ساليح (لي: قاليلهوم): ''قيمو. ليل اللاف' يزدا هوما كيهنو (ماقسومين) ف'زېوگ گېمعات ييتلېومو بېينيهتهوم (وحود يېممنو و وحراين ما يېممنوش)
27,An-Naml,46,"Qal(ilhom Saliħ): 'Ja niesi, għaliex tridu tgħagglu l-ħazin (il-kastig) qabel it-tajjeb (il-ħniena ta' Alla) 2 Mhux li kontu titolbu maħfra mingħand Alla, biex forsi ssir. ħniena. magħkomf",قال(يلهوم ساليح): 'يا نيهسي، عاليهش تريدو تعاگگلو ل-حازين (يل-كاستيگ) قابېل يت-تاييېب (يل-حنيهنا تا' الله) 2 مهوش لي كونتو تيتولبو ماحفرا مينعاند الله، بيهش فورسي سسير. حنيهنا. ماعكومف
27,An-Naml,47,"Qalu(lu): 'Inti u min għandek miegħek iggibulna rizq ħazin (u għalhekk hawn nixfa u. waqa' guħ. kbirjU' Qal(ilhom Saliħ): ir-rizq tagħkom jinsab. f'idejn. Alla. M'intomx ħlief nies li qegħdin tiggarrbu (mir-tfesfis tax- Xitan, u għalhekk qegħdin tgħidu dan il-kliem)",قالو(لو): 'ينتي و مين عاندېك ميهعېك يگگيبولنا ريزق حازين (و عالهېكك هاون نيشفا و. واقا' گوح. كبيريو' قال(يلهوم ساليح): ير-ريزق تاعكوم يينساب. ف'يدېين. الله. م'ينتومش حليهف نيهس لي قېعدين تيگگارربو (مير-تفېسفيس تاش- شيتان، و عالهېكك قېعدين تعيدو دان يل-كليهم)
27,An-Naml,48,"U fil-belt (ta' 'al-Ħigr) kien hemm disat irgiel li kienu qegħdin jagħmlu ħsara fuq l-art, u mhux il-gid",و فيل-بېلت (تا' 'ال-حيگر) كيهن هېمم ديسات يرگيهل لي كيهنو قېعدين ياعملو حسارا فوق ل-ارت، و مهوش يل-گيد
27,An-Naml,49,"Huma qalu: SEjjew naħilfu lil-xulxin, fuq Alla, li tassew. naħbtu għalih u għal niesu billejl, (rogrluhomt u) imbagħad tassew ngħidu lil qrabatu: 'Aħna ma konniex xhieda tal- qerda (ta' Saliħ u) ta' niesu, (lanqas ma rajna min qatilhom), u qegħdin ngħidu s-sewwal",هوما قالو: سېييېو ناحيلفو ليل-شولشين، فوق الله، لي تاسسېو. ناحبتو عاليه و عال نيهسو بيللېيل، (روگرلوهومت و) يمباعاد تاسسېو نعيدو ليل قراباتو: 'احنا ما كوننيهش شهيهدا تال- قېردا (تا' ساليح و) تا' نيهسو، (لانقاس ما راينا مين قاتيلهوم)، و قېعدين نعيدو س-سېووال
27,An-Naml,50,"Huma nassu (bejniethom: biex joqtlu lil-Saliħ), u Aħna (ikoll) nassasna. (kontrihom. u għaggilnielhom. il-kastig tagħhom) filwaqt li huma ma. ntebħux (meta u kif se jkun il- kastig)",هوما ناسسو (بېينيهتهوم: بيهش يوقتلو ليل-ساليح)، و احنا (يكولل) ناسساسنا. (كونتريهوم. و عاگگيلنيهلهوم. يل-كاستيگ تاعهوم) فيلواقت لي هوما ما. نتېبحوش (مېتا و كيف سې يكون يل- كاستيگ)
27,An-Naml,51,Ara (Muħammad) kif kien it-tmiem tat-tnassis tagħhom: Aħna qridna lilhom u lil nieshom kollhal,ارا (محمد) كيف كيهن يت-تميهم تات-تناسسيس تاعهوم: احنا قريدنا ليلهوم و ليل نيهسهوم كوللهال
27,An-Naml,52,"Għalhekk dawk huma djarhom, battala (i mgarrfa), talli għamlu l-ħazen. Tabilħaqq li f'dan hawn sinjal għal nies li jaful",عالهېكك داوك هوما ديارهوم، باتتالا (ي مگاررفا)، تاللي عاملو ل-حازېن. تابيلحاقق لي ف'دان هاون سينيال عال نيهس لي يافول
27,An-Naml,53,U ħlisna lil dawk li emmnu (flimkien ma' Saliħ) u kienu jibzgħu minn Alla,و حليسنا ليل داوك لي ېممنو (فليمكيهن ما' ساليح) و كيهنو ييبزعو مينن الله
27,An-Naml,54,(Ftakar fil-Profeta) Lot; meta qal lil niesu: ''Jaqaw qegħdin tersqu lejn il-faħx b'għajnejkom miftuħa,(فتاكار فيل-پروفېتا) لوت؛ مېتا قال ليل نيهسو: ''ياقاو قېعدين تېرسقو لېين يل-فاحش ب'عاينېيكوم ميفتوحا
27,An-Naml,55,"Intom qegħdin tersqu lejn l-irgiel, mixtiqin. (għalihom), minflok (ina tersqu) lejn in-nisa (tagħkom). Le. (ma hemmx kliem ieħor:) intom nies ta' injuranza (kbira)l",ينتوم قېعدين تېرسقو لېين ل-يرگيهل، ميشتيقين. (عاليهوم)، مينفلوك (ينا تېرسقو) لېين ين-نيسا (تاعكوم). لې. (ما هېممش كليهم يهحور:) ينتوم نيهس تا' ينيورانزا (كبيرا)ل
27,An-Naml,56,U t-twegiba ta' niesu ma kinitx għajr li qalu: ''Keccu lil- nies. Lot mill-belt tagħkoml Tabilħaqq huma' nies li jissaffew,و ت-توېگيبا تا' نيهسو ما كينيتش عاير لي قالو: ''كېككو ليل- نيهس. لوت ميلل-بېلت تاعكومل تابيلحاقق هوما' نيهس لي ييسساففېو
27,An-Naml,57,"U ħlisna lilu u lil familtu, ħlief lil martu. Aħna qtajnieha li hi tkun mill-megrudini",و حليسنا ليلو و ليل فاميلتو، حليهف ليل مارتو. احنا قتاينيهها لي هي تكون ميلل-مېگروديني
27,An-Naml,58,"U nizzilna fuqhom xita (kbira ta' gebel u kubrit), U mill-agħar ix-xita ta' l-imwissijinl",و نيززيلنا فوقهوم شيتا (كبيرا تا' گېبېل و كوبريت)، و ميلل-اعار يش-شيتا تا' ل-يمويسسييينل
27,An-Naml,59,"Għid (Muħammad): ''Tifħir lil Alla, u sliem fuq il- qaddejja tiegħu li għazell' Jaqaw Alla huwa aħjar, jew dawk (l-idoli) li jxierku (miegħu, li la jaraw u lanqas jisimgħu)",عيد (محمد): ''تيفحير ليل الله، و سليهم فوق يل- قاددېييا تيهعو لي عازېلل' ياقاو الله هووا احيار، يېو داوك (ل-يدولي) لي يشيهركو (ميهعو، لي لا ياراو و لانقاس ييسيمعو)
27,An-Naml,60,"Jew min ħalaq is-smewwiet u l-art, u nizzlilkom ilma mis-sema 7 Bih nibbitna (u kabbarna) gonna sbieħ, (filwaqt li intom) ma għandkomx il-ħila tnibbtu s-sigar tagħhom. Jaqaw hemm xi alla (ieħor) ma' Alla (li għamel. dan) 7 Le (ma hemmx), imma huma nies li jqisu lil Alla u lill-idoli ndaqs",يېو مين حالاق يس-سمېوويهت و ل-ارت، و نيززليلكوم يلما ميس-سېما 7 بيه نيببيتنا (و كاببارنا) گوننا سبيهح، (فيلواقت لي ينتوم) ما عاندكومش يل-حيلا تنيببتو س-سيگار تاعهوم. ياقاو هېمم شي الله (يهحور) ما' الله (لي عامېل. دان) 7 لې (ما هېممش)، يمما هوما نيهس لي يقيسو ليل الله و ليلل-يدولي نداقس
27,An-Naml,61,"Jew min qiegħed l-art fis-sod (biex tgħixu fuqha); għadda xmajjar minnha, għamel fiha igbla ma jitħarrkux, u għamel ilqugħ bejn iz-zewgt ibħra (biex l-ilma ħelu ma jitħallatx mal-mielaħ) 2 Jaqaw hemm xi alla (ieħor) ma' Alla (li għamel dan) 7 Le (ma hemmx), izda ħafna minnhom ma jafux",يېو مين قيهعېد ل-ارت فيس-سود (بيهش تعيشو فوقها)؛ عاددا شماييار ميننها، عامېل فيها يگبلا ما ييتحارركوش، و عامېل يلقوع بېين يز-زېوگت يبحرا (بيهش ل-يلما حېلو ما ييتحاللاتش مال-ميهلاح) 2 ياقاو هېمم شي الله (يهحور) ما' الله (لي عامېل دان) 7 لې (ما هېممش)، يزدا حافنا ميننهوم ما يافوش
27,An-Naml,62,"Jew min iwiegeb lil min jinsab fil-ħtiega, meta jsejjaħlu, ineħħi l-ħazen (i jkun fih) u jagħmel minnkom werrieta ta' l-art 2 Jaqaw hemm xi alla (ieħor) ma' Alla (li għamel dan)) Ftit tiftakrul",يېو مين يويهگېب ليل مين يينساب فيل-حتيهگا، مېتا يسېيياحلو، ينېححي ل-حازېن (ي يكون فيه) و ياعمېل ميننكوم وېرريهتا تا' ل-ارت 2 ياقاو هېمم شي الله (يهحور) ما' الله (لي عامېل دان)) فتيت تيفتاكرول
27,An-Naml,63,"Jew min imexxikom (waqt is-safar tagħkom) fid- dalmiet ta' l-art u l-baħar, u min jibgħat ir-riħ bi bxara tajba qabel il-ħniena tiegħu (ix-xita) 7 Jaqaw hemm xi alla (ieħor) ma' Alla (li għamel dan) 2 Alla huwa ogħla minn dak li jxierku miegħu",يېو مين يمېششيكوم (واقت يس-سافار تاعكوم) فيد- دالميهت تا' ل-ارت و ل-باحار، و مين ييبعات ير-ريح بي بشارا تايبا قابېل يل-حنيهنا تيهعو (يش-شيتا) 7 ياقاو هېمم شي الله (يهحور) ما' الله (لي عامېل دان) 2 الله هووا وعلا مينن داك لي يشيهركو ميهعو
27,An-Naml,64,"Jew min jibda l-ħolqien, u mbagħad jerga' jibdieh (wara li dan jintemm), u min jgħajjixkom mis-smewwiet (bix-xita. li: jinzel minnhom) u mill-art (bil-ħxejjex. li jikbru fiha) 2 Jaqaw hemm xi alla (ieħor) ma' Alla (li għamel dan). Għid(ilhom Muħammad): ''Gibu l-prova tagħkom, jekk qegħdin tgħidu s-sewwal",يېو مين ييبدا ل-حولقيهن، و مباعاد يېرگا' ييبديهه (وارا لي دان يينتېمم)، و مين يعايييشكوم ميس-سمېوويهت (بيش-شيتا. لي: يينزېل ميننهوم) و ميلل-ارت (بيل-حشېييېش. لي ييكبرو فيها) 2 ياقاو هېمم شي الله (يهحور) ما' الله (لي عامېل دان). عيد(يلهوم محمد): ''گيبو ل-پروڤا تاعكوم، يېكك قېعدين تعيدو س-سېووال
27,An-Naml,65,"Għid(ilhom ukoll): 'Ħadd minn dawk li huma fis- smewwiet u fl-art ma jafu l-mistur, ħlief Alla, u ma jafux meta jitqajmu mill-mewt",عيد(يلهوم وكولل): 'حادد مينن داوك لي هوما فيس- سمېوويهت و فل-ارت ما يافو ل-ميستور، حليهف الله، و ما يافوش مېتا ييتقايمو ميلل-مېوت
27,An-Naml,66,"Lel L-għarfien tagħhom ma jasalx (biex jifhem il- Ħajja) l-Oħra, anzi huma jinsabu bejn ħalltejn dwarha. Mhux biss talli huma għomja għaliha (għaliex ma jridux. jafu biha)",لېل ل-عارفيهن تاعهوم ما ياسالش (بيهش ييفهېم يل- حاييا) ل-وحرا، انزي هوما يينسابو بېين حاللتېين دوارها. مهوش بيسس تاللي هوما عوميا عاليها (عاليهش ما يريدوش. يافو بيها)
27,An-Naml,67,"Dawk li caħdu t-twemmin jgħidu: 'Jaqaw, meta nsiru trab, flimkien. ma' missirijietna, aħna. tabilħaqq se titqajmu (mill-mewt)",داوك لي كاحدو ت-توېممين يعيدو: 'ياقاو، مېتا نسيرو تراب، فليمكيهن. ما' ميسسيريييهتنا، احنا. تابيلحاقق سې تيتقايمو (ميلل-مېوت)
27,An-Naml,68,Aħna u missirijietna tassew konna diga mwegħdin dan qabel. Dawn huma biss stejjer ta' nies il-qedeml,احنا و ميسسيريييهتنا تاسسېو كوننا ديگا موېعدين دان قابېل. داون هوما بيسس ستېييېر تا' نيهس يل-قېدېمل
27,An-Naml,69,(Għidfilhom Muħammad): ''Terrqu fl-art u araw kif kien tmiem il-ħatjin (li giddbu lill-ProfetijU),(عيدفيلهوم محمد): ''تېررقو فل-ارت و اراو كيف كيهن تميهم يل-حاتيين (لي گيددبو ليلل-پروفېتييو)
27,An-Naml,70,"La titnikkitx għalihom, u la tkunx f'diqa minħabba dak li (il-pagani u dawk li ma jemmnux) inassu. (kontrik, għaliex Alla jħarsek minnu)",لا تيتنيككيتش عاليهوم، و لا تكونش ف'ديقا مينحاببا داك لي (يل-پاگاني و داوك لي ما يېممنوش) يناسسو. (كونتريك، عاليهش الله يحارسېك ميننو)
27,An-Naml,71,"Huma jgħidu (b''zebliħ): ''Meta hija din il-wegħda, jekk qegħdin tgħidu s-sewwa",هوما يعيدو (ب''زېبليح): ''مېتا هييا دين يل-وېعدا، يېكك قېعدين تعيدو س-سېووا
27,An-Naml,72,Għid(ilhom): ''Għandu mnejn li diga jinsab. riesaq lejkom xi ħaga minn dak (il-kastig) li qegħdin tgħagglu,عيد(يلهوم): ''عاندو منېين لي ديگا يينساب. ريهساق لېيكوم شي حاگا مينن داك (يل-كاستيگ) لي قېعدين تعاگگلو
27,An-Naml,73,"Sidek (il-Mulej) tabilħaqq huwa Kollu Tjieba man-nies (u jdum ma jikkastigahom), izda ħafna minnhom ma jizzux ħajr",سيدېك (يل-مولېي) تابيلحاقق هووا كوللو تييهبا مان-نيهس (و يدوم ما ييككاستيگاهوم)، يزدا حافنا ميننهوم ما ييززوش حاير
27,An-Naml,74,U Sidek tabilħaqq jaf x'hemm mistur fi qlubhom u dak li juru,و سيدېك تابيلحاقق ياف ش'هېمم ميستور في قلوبهوم و داك لي يورو
27,An-Naml,75,U ma hemm xejn mistur fis-sema jew fl-art li-ma jinsabx fi ktieb car,و ما هېمم شېين ميستور فيس-سېما يېو فل-ارت لي-ما يينسابش في كتيهب كار
27,An-Naml,76,Dan il-Qoran tabilħaqq jgħid lil Ulied Israel il-grajja ta' ħafna minn dak li huma ma jaqblux fuqu,دان يل-قرآن تابيلحاقق يعيد ليل وليهد يسراېل يل-گراييا تا' حافنا مينن داك لي هوما ما ياقبلوش فوقو
27,An-Naml,77,u'huwa tmexxija u ħniena għal dawk li jemmnu,و'هووا تمېششييا و حنيهنا عال داوك لي يېممنو
27,An-Naml,78,"Sidek tabilħaqq jagħmel ħaqq minnhom bil-Gudizzju tiegħu. Huwa l-Qawwi, li jaf kollox",سيدېك تابيلحاقق ياعمېل حاقق ميننهوم بيل-گوديززيو تيهعو. هووا ل-قاووي، لي ياف كوللوش
27,An-Naml,79,Għalhekk (Muħammad) ħalli f'idejn Alla. Inti tinsab fis- sewwa l-aktar cart,عالهېكك (محمد) حاللي ف'يدېين الله. ينتي تينساب فيس- سېووا ل-اكتار كارت
27,An-Naml,80,"Inti ma (tistax) issemma' lill-mejtin, u lanqas isemma' s- sejħa (dejn Alla u lejn l-Islam) lit-torox meta huma (jwebbsu rashom u) iwarrbu u jitilqu 'l hemm",ينتي ما (تيستاش) يسسېمما' ليلل-مېيتين، و لانقاس يسېمما' س- سېيحا (دېين الله و لېين ل-اسلام) ليت-توروش مېتا هوما (يوېببسو راسهوم و) يوارربو و ييتيلقو 'ل هېمم
27,An-Naml,81,"Lanqas ma tmexxi lill-għomja (u tbegħedhom) mit-telfien, uma ssemmax ħlief lil dawk li jemmmu fis-sinjali tagħna, u huma Misilmin (li nrelqu għar-rieda ta' Alla)",لانقاس ما تمېششي ليلل-عوميا (و تبېعېدهوم) ميت-تېلفيهن، وما سسېمماش حليهف ليل داوك لي يېمممو فيس-سينيالي تاعنا، و هوما ميسيلمين (لي نرېلقو عار-ريهدا تا' الله)
27,An-Naml,82,"U meta l-kelma (ra' kundanna) taqa' fuqhom, Aħna noħorgulhom bhima mill-art li tkellimhom (u rgħidi/hom) li n-nies ma kinux jemmnu sħiħ fis-sinjali tagħna",و مېتا ل-كېلما (را' كونداننا) تاقا' فوقهوم، احنا نوحورگولهوم بهيما ميلل-ارت لي تكېلليمهوم (و رعيدي/هوم) لي ن-نيهس ما كينوش يېممنو سحيح فيس-سينيالي تاعنا
