surah_number,surah_name,ayat_number,text_latin,text_arabic,source_status,publishable
24,Nur,54,"Sen olara: «Siz Alla we Onuň ilçisine boýun boluň! Eger ýüz öwürseňiz (bilip goýuň), pygambere diňe öz üstüne ýüklenen (borç) düşer, size hem öz üstüňize ýüklenen (borç) degişli bolar. Eger oňa boýun bolsaňyz, dogry ýoly taparsyňyz. Pygamberiň etmeli işi bolsa diňe (Allanyň dinini) äşgär ýetirmekdir» diýip aýt.",سەن ئولارا: «سیز الله وە ئونۇڭ ئیلچیسینە بویۇن بولۇڭ! ئەگەر یۈز ئۆوۈرسەڭیز (بیلیپ گویۇڭ)، پیگامبەرە دیڭە ئۆز ئۈستۈنە یۈکلەنەن (بورچ) دۈشەر، سیزە ھەم ئۆز ئۈستۈڭیزە یۈکلەنەن (بورچ) دەگیشلی بولار۔ ئەگەر ئوڭا بویۇن بولساڭیز، دوگری یولی تاپارسیڭیز۔ پیگامبەریڭ ئەتمەلی ئیشی بولسا دیڭە (الله‌ڭ دینینی) ئەشگەر یەتیرمەکدیر» دیییپ ایت۔,OK,True
24,Nur,55,"Ýene-de aýt: «Alla sizden iman getirip, ýagşy işleri edenleri özlerinden öňküleri hökmürowan edişi ýaly, ýeriň ýüzünde hökmürowan etjekdigini we olar üçin Özüniň razylyk bildiren yslam dinini pugtalandyryp ýerleşdirjekdigini we gorkularyndan soň olara howpsuzlyk,",یەنە-دە ایت: «الله سیزدەن ئیمان گەتیریپ، یاگشی ئیشلەری ئەدەنلەری ئۆزلەریندەن ئۆڭکۈلەری ھۆکمۈرووان ئەدیشی یالی، یەریڭ یۈزۈندە ھۆکمۈرووان ئەتجەکدیگینی وە ئولار ئۈچین ئۆزۈنیڭ رازیلیک بیلدیرەن یسلام دینینی پۇگتالاندیریپ یەرلەشدیرجەکدیگینی وە گورکۇلاریندان سوڭ ئولارا ھووپسۇزلیک،,OK,True
24,Nur,56,"Özüňize merhemet edilmegi üçin namazy berjaý ediň, zekat beriň we pygambere boýun boluň!",ئۆزۈڭیزە مەرھەمەت ئەدیلمەگی ئۈچین نماز‌ی بەرجای ئەدیڭ، زەکات بەریڭ وە پیگامبەرە بویۇن بولۇڭ!,OK,True
24,Nur,57,Inkär edenler ähli ýeriň ýüzüni boýun egdirer diýip hiç haçan pikir etme! Olaryň barjak ýeri dowzahdyr. Ol ýer nähili erbetdir!,ئینکەر ئەدەنلەر ئەھلی یەریڭ یۈزۈنی بویۇن ئەگدیرەر دیییپ ھیچ ھاچان پیکیر ئەتمە! ئولاریڭ بارجاک یەری دووزاھدیر۔ ئول یەر نەھیلی ئەربەتدیر!,OK,True
24,Nur,58,"Eý, iman getirenler! Gol astyňyzdakylar (gul-gyrnaklaryňyz) we içiňizden heniz kämillik ýaşyna ýetmedik (çagalaryňyz), ertir namazyndan öň we öýlän (üstki) eşiklerňizi aýyrýan wagtyňyz, şeýle hem ýassy namazyndan soň (siziň huzuryňyza girmek üçin günüň dowamynda üç gezek sizden rugsat sorasynlar). Bu siziň uýat (ýerleriňiziň açyk) bolýan üç wagtyňyzdyr. Bu wagtlardan soň olaryň (rugsat soramazdan) size gelip-gitmeklerinde size-de, olara hem günä ýokdur. Biribiriňiziňkä baryp bilersiňiz. Ine, şeýdip, Alla size aýatlary beýan edýär. Alla (ähli zady) bilýändir, hikmet eýesidir.",ئەی، ئیمان گەتیرەنلەر! گول استیڭیزداکیلار (گۇل-گیرناکلاریڭیز) وە ئیچیڭیزدەن ھەنیز کەمیللیک یاشینا یەتمەدیک (چاگالاریڭیز)، ئەرتیر نماز‌یندان ئۆڭ وە ئۆیلەن (ئۈستکی) ئەشیکلەرڭیزی اییریان واگتیڭیز، شەیلە ھەم یاسسی نماز‌یندان سوڭ (سیزیڭ ھۇزۇریڭیزا گیرمەک ئۈچین گۈنۈڭ دووامیندا ئۈچ گەزەک سیزدەن رۇگسات سوراسینلار)۔ بۇ سیزیڭ ئۇیات (یەرلەریڭیزیڭ اچیک) بولیان ئۈچ واگتیڭیزدیر۔ بۇ واگتلاردان سوڭ ئولاریڭ (رۇگسات سورامازدان) سیزە گەلیپ-گیتمەکلەریندە سیزە-دە، ئولارا ھەم گۈنە یوکدۇر۔ بیریبیریڭیزیڭکە باریپ بیلەرسیڭیز۔ ئینە، شەیدیپ، الله سیزە ایاتلاری بەیان ئەدیەر۔ الله (ئەھلی زادی) بیلیەندیر، ھیکمەت ئەیەسیدیر۔,OK,True
24,Nur,59,"Kämillik ýaşyna ýetensoňlar çagalar hem, özlerinden öňküleriň (ulularyň) rugsat soraýyşlary ýaly, girenlerinde rugsat sorasynlar. Şeýdip, Alla size aýatlary beýan edýär. Alla (ähli zady) bilýändir, hikmet eýesidir.",کەمیللیک یاشینا یەتەنسوڭلار چاگالار ھەم، ئۆزلەریندەن ئۆڭکۈلەریڭ (ئۇلۇلاریڭ) رۇگسات سوراییشلاری یالی، گیرەنلەریندە رۇگسات سوراسینلار۔ شەیدیپ، الله سیزە ایاتلاری بەیان ئەدیەر۔ الله (ئەھلی زادی) بیلیەندیر، ھیکمەت ئەیەسیدیر۔,OK,True
24,Nur,60,"Durmuş gurmakdan umydyny üzen (görümden we perzent dogurmakdan galan garry) aýallara, zynatlaryny (beden agzalaryny) görkezmezden, (käbir) geýimlerini aýyrmaklarynda günä ýokdur. Asylly, doly (suratda) geýnen bolmaklary özleri üçin haýyrlydyr. Alla (ähli zady) eşidýändir, bilýändir.",دۇرمۇش گۇرماکدان ئۇمیدینی ئۈزەن (گۆرۈمدەن وە پەرزەنت دوگۇرماکدان گالان گارری) ایاللارا، زیناتلارینی (بەدەن اگزالارینی) گۆرکەزمەزدەن، (کەبیر) گەییملەرینی اییرماکلاریندا گۈنە یوکدۇر۔ اسیللی، دولی (سۇراتدا) گەینەن بولماکلاری ئۆزلەری ئۈچین ھاییرلیدیر۔ الله (ئەھلی زادی) ئەشیدیەندیر، بیلیەندیر۔,OK,True
24,Nur,61,"Köre, agsaga we hassa (Allanyň ýolunda edilýän söweşlerden galsa) zyýany ýokdur. (Bulara başarmajak işleri ýüklenmez, başarmaýandyklary",کۆرە، اگساگا وە ھاسسا (الله‌ڭ یولۇندا ئەدیلیەن سۆوەشلەردەن گالسا) زییانی یوکدۇر۔ (بۇلارا باشارماجاک ئیشلەری یۈکلەنمەز، باشارمایاندیکلاری,OK,True
24,Nur,62,"Elbetde möminler diňe Alla we Onuň ilçisine iman getirenlerdir. Olar pygamber bilen jemlenişip bir iş edýärkäler, rugsat almazdan (ony taşlap) gitmezler. Takyk, senden rugsat soraýanlar Alla we Onuň ilçisine iman getirenlerdir. Olar käbir işler üçin senden rugsat sorasalar, olardan isläniňe rugsat ber we Allanyň olary bagyşlamagyny dile. Takyk, Alla Bagyşlaýjydyr, Rehim-şepagatlydyr.",ئەلبەتدە مۆمینلەر دیڭە الله وە ئونۇڭ ئیلچیسینە ئیمان گەتیرەنلەردیر۔ ئولار پیگامبەر بیلەن جەملەنیشیپ بیر ئیش ئەدیەرکەلەر، رۇگسات المازدان (ئونی تاشلاپ) گیتمەزلەر۔ تاکیک، سەندەن رۇگسات سورایانلار الله وە ئونۇڭ ئیلچیسینە ئیمان گەتیرەنلەردیر۔ ئولار کەبیر ئیشلەر ئۈچین سەندەن رۇگسات سوراسالار، ئولاردان ئیسلەنیڭە رۇگسات بەر وە الله‌ڭ ئولاری باگیشلاماگینی دیلە۔ تاکیک، الله باگیشلایجیدیر، رەھیم-شەپاگاتلیدیر۔,OK,True
24,Nur,63,"(Siz) pygambere öz araňyzda biribiriňize ýüzlenişiňiz ýaly ýüzlenmäň! Alla siziň araňyzdan bukulyp, ýuwaşlyk bilen (gaçyp) gidýänleri bilýändir. Onuň (pygamberiň) emrine garşy gelýänler özbaşlaryna bir belanyň ýa-da jebirjepaly azabyň gelmeginden gorksunlar.",(سیز) پیگامبەرە ئۆز اراڭیزدا بیریبیریڭیزە یۈزلەنیشیڭیز یالی یۈزلەنمەڭ! الله سیزیڭ اراڭیزدان بۇکۇلیپ، یۇواشلیک بیلەن (گاچیپ) گیدیەنلەری بیلیەندیر۔ ئونۇڭ (پیگامبەریڭ) ئەمرینە گارشی گەلیەنلەر ئۆزباشلارینا بیر بەلانیڭ یا-دا جەبیرجەپالی ازابیڭ گەلمەگیندەن گورکسۇنلار۔,OK,True
24,Nur,64,"Allanyňkydyr. takyk, baran işlerini zady",الله‌نیڭکیدیر۔ تاکیک، باران ئیشلەرینی زادی,OK,True
25,Furkan,1,Älemlere duýduryjy bolsun diýip Furkany (Kurany) öz bendesine inderen (Alla) örän beýikdir.,ئەلەملەرە دۇیدۇریجی بولسۇن دیییپ فۇرکانی (قرآنی) ئۆز بەندەسینە ئیندەرەن (الله) ئۆرەن بەییکدیر۔,OK,True
25,Furkan,2,"Asmanlaryň we ýeriň eýeçiligi (hökümdarlygy) Oňa degişlidir. Ol Özüne perzent edinen däldir we Onuň eýeçiliginde (hökümdarlygynda) hiç hili şärigi ýokdur. Ol ähli zady ýokdan bar edip, olara şekil (nyzam) berip, (her zadyň ýazgydyny) kesgitländir.",اسمانلاریڭ وە یەریڭ ئەیەچیلیگی (ھۆکۈمدارلیگی) ئوڭا دەگیشلیدیر۔ ئول ئۆزۈنە پەرزەنت ئەدینەن دەلدیر وە ئونۇڭ ئەیەچیلیگیندە (ھۆکۈمدارلیگیندا) ھیچ ھیلی شەریگی یوکدۇر۔ ئول ئەھلی زادی یوکدان بار ئەدیپ، ئولارا شەکیل (نیزام) بەریپ، (ھەر زادیڭ یازگیدینی) کەسگیتلەندیر۔,OK,True
25,Furkan,3,"Olar (kapyrlar) Alladan özge hiç bir zady ýaratmadyk, gaýta özleri ýaradylan, özlerine zyýan ýa-da peýda bermäge güýji bolmadyk, şeýle-de öldürmäge, direltmäge we ölümden soň täzeden direltmäge başarnygy bolmadyk hudaýlar edindiler.",ئولار (کاپیرلار) الله‌دان ئۆزگە ھیچ بیر زادی یاراتمادیک، گایتا ئۆزلەری یارادیلان، ئۆزلەرینە زییان یا-دا پەیدا بەرمەگە گۈیجی بولمادیک، شەیلە-دە ئۆلدۈرمەگە، دیرەلتمەگە وە ئۆلۈمدەن سوڭ تەزەدەن دیرەلتمەگە باشارنیگی بولمادیک ھۇدایلار ئەدیندیلەر۔,OK,True
25,Furkan,4,"Inkär edenler: «Bu onuň (Muhammediň) toslamasyndan başga zat däldir. Oňa özlerinden bolmadyk başga bir kowum kömek edendir» diýdiler. Şeýdip, zulum we ýalan gürrüň (bilen) geldiler.",ئینکەر ئەدەنلەر: «بۇ ئونۇڭ (مۇھاممەدیڭ) توسلاماسیندان باشگا زات دەلدیر۔ ئوڭا ئۆزلەریندەن بولمادیک باشگا بیر کووۇم کۆمەک ئەدەندیر» دییدیلەر۔ شەیدیپ، زۇلۇم وە یالان گۈررۈڭ (بیلەن) گەلدیلەر۔,OK,True
25,Furkan,5,"Ýene-de olar: «(Bu Kuran) öňküleriň toslan rowaýatlarydyr, ol (Muhammet) muny (başga birine) ýazdyrypdyr. Bu oňa ertir-agşam okalýandyr (öwredilýändir)» diýdiler.",یەنە-دە ئولار: «(بۇ قرآن) ئۆڭکۈلەریڭ توسلان رووایاتلاریدیر، ئول (محمد) مۇنی (باشگا بیرینە) یازدیریپدیر۔ بۇ ئوڭا ئەرتیر-اگشام ئوکالیاندیر (ئۆورەدیلیەندیر)» دییدیلەر۔,OK,True
25,Furkan,6,"Sen hem aýt: «Ony asmanlardaky we ýerdäki gizlin zatlary bilýän (Alla) inderdi. Takyk, Ol Bagyşlaýjydyr, Rehim-şepagatlydyr».",سەن ھەم ایت: «ئونی اسمانلارداکی وە یەردەکی گیزلین زاتلاری بیلیەن (الله) ئیندەردی۔ تاکیک، ئول باگیشلایجیدیر، رەھیم-شەپاگاتلیدیر»۔,OK,True
25,Furkan,7,"Ýene-de olar: «Ol nähili pygamber?! Nahar iýýär we bazarlarda aýlanýar. Oňa bir perişde iberilip, onuň ýanynda duýduryjy bolsady.",یەنە-دە ئولار: «ئول نەھیلی پیگامبەر؟! ناھار ئیییەر وە بازارلاردا ایلانیار۔ ئوڭا بیر پەریشدە ئیبەریلیپ، ئونۇڭ یانیندا دۇیدۇریجی بولسادی۔,OK,True
25,Furkan,8,Ýa-da oňa bir hazyna berilsedi ýada miwelerinden iýer ýaly bir bakjasy,یا-دا ئوڭا بیر ھازینا بەریلسەدی یادا میوەلەریندەن ئییەر یالی بیر باکجاسی,OK,True
25,Furkan,9,"Gör, olar sen barada nähili mysallar getirdiler, şeýdip hem ýoldan çykdylar. Indi olar dogry ýoly tapyp bilmezler.",گۆر، ئولار سەن بارادا نەھیلی میساللار گەتیردیلەر، شەیدیپ ھەم یولدان چیکدیلار۔ ئیندی ئولار دوگری یولی تاپیپ بیلمەزلەر۔,OK,True
25,Furkan,10,"Islese seniň üçin mundan (olaryň aýdýan bakjasyndan) has haýyrlysyny, aşagyndan derýalar akýan jennetleri döretjek we seniň üçin köşkler ýaratjak (Alla) örän beýikdir.",ئیسلەسە سەنیڭ ئۈچین مۇندان (ئولاریڭ ایدیان باکجاسیندان) ھاس ھاییرلیسینی، اشاگیندان دەریالار اکیان جەننەتلەری دۆرەتجەک وە سەنیڭ ئۈچین کۆشکلەر یاراتجاک (الله) ئۆرەن بەییکدیر۔,OK,True
25,Furkan,11,Olar kyýamaty hem ýalan hasapladylar. Biz hem kyýamaty ýalan hasaplanlara alawly ody taýýarlap goýduk.,ئولار کییاماتی ھەم یالان ھاساپلادیلار۔ بیز ھەم کییاماتی یالان ھاساپلانلارا الاولی ئودی تاییارلاپ گویدۇک۔,OK,True
25,Furkan,12,"Olar uzakdan (dowzahy) görenlerinde, olar onuň gaharly hyňranyşyny we çaltlyk bilen gaýnap dem urşuny eşiderler.",ئولار ئۇزاکدان (دووزاھی) گۆرەنلەریندە، ئولار ئونۇڭ گاھارلی ھیڭرانیشینی وە چالتلیک بیلەن گایناپ دەم ئۇرشۇنی ئەشیدەرلەر۔,OK,True
25,Furkan,13,"Olar boýuntyryk dakylgy ýagdaýda dowzahyň dar bir ýerine oklananlarynda, şol ýerde ölümi çagyrarlar.",ئولار بویۇنتیریک داکیلگی یاگدایدا دووزاھیڭ دار بیر یەرینە ئوکلانانلاریندا، شول یەردە ئۆلۈمی چاگیرارلار۔,OK,True
25,Furkan,14,"(Olara): «Bu gün siz bir (gezek) ýok bolmagy (ölümi) islemäň, (eýsem) köp gezek ýok bolmagy (ölümi) isläň!» (diýler).",(ئولارا): «بۇ گۈن سیز بیر (گەزەک) یوک بولماگی (ئۆلۈمی) ئیسلەمەڭ، (ئەیسەم) کۆپ گەزەک یوک بولماگی (ئۆلۈمی) ئیسلەڭ!» (دییلەر)۔,OK,True
25,Furkan,15,Sen olara: «Bu has haýyrlymy ýa-da takwa kişilere wada berlen ebedi jennet haýyrlymy? Bu olar üçin bir sylagdyr we mesgendir» diýip aýt.,سەن ئولارا: «بۇ ھاس ھاییرلیمی یا-دا تقوی کیشیلەرە وادا بەرلەن ئەبەدی جەننەت ھاییرلیمی؟ بۇ ئولار ئۈچین بیر سیلاگدیر وە مەسگەندیر» دیییپ ایت۔,OK,True
25,Furkan,16,"Ol ýerde olara göwünleriniň islän zatlary bardyr, (olar ol ýerde) ebedi bolarlar. Bu Perwerdigäriň beren wadasydyr.",ئول یەردە ئولارا گۆوۈنلەرینیڭ ئیسلەن زاتلاری باردیر، (ئولار ئول یەردە) ئەبەدی بولارلار۔ بۇ پەروەردیگەریڭ بەرەن واداسیدیر۔,OK,True
25,Furkan,17,"Ol (kyýamat) gün (seniň Perwerdigäriň) olary we Alladan başga gulluk edýän zatlaryny bir ýere jemlär, soň hem olara: «Şu gullarymy siz ýoldan çykardyňyzmy ýa-da olaryň özleri ýoldan çykdylarmy?» diýer.",ئول (قیامت) گۈن (سەنیڭ پەروەردیگەریڭ) ئولاری وە الله‌دان باشگا گۇللۇک ئەدیەن زاتلارینی بیر یەرە جەملەر، سوڭ ھەم ئولارا: «شۇ گۇللاریمی سیز یولدان چیکاردیڭیزمی یا-دا ئولاریڭ ئۆزلەری یولدان چیکدیلارمی؟» دییەر۔,OK,True
25,Furkan,18,"Şonda olar: «Sen ähli zatdan päksiň! Senden başga dostlar (hossarlar) edinmek bize ýaraşmaz. Ýöne Sen olara we ata-babalaryna bimöçber nygmat (mümkinçilik) berdiň, soň hem olar (Seni) ýatlamagy unutdylar, şeýdip, olar heläkçilige laýyk kowum boldular» diýerler.",شوندا ئولار: «سەن ئەھلی زاتدان پەکسیڭ! سەندەن باشگا دوستلار (ھوسسارلار) ئەدینمەک بیزە یاراشماز۔ یۆنە سەن ئولارا وە اتا-بابالارینا بیمۆچبەر نیگمات (مۈمکینچیلیک) بەردیڭ، سوڭ ھەم ئولار (سەنی) یاتلاماگی ئۇنۇتدیلار، شەیدیپ، ئولار ھەلەکچیلیگە لاییک کووۇم بولدۇلار» دییەرلەر۔,OK,True
25,Furkan,19,"(Onda olara ýüzlenilip): «Ine, (siziň ybadat edýän zatlaryňyz) siziň aýdýan zatlaryňyzda sizi ýalançy edip goýdular. Indi siz (azabyňyzy) yzyna öwrüp bilmersiňiz, kömek-hemaýat hem alyp bilmersiňiz. Eger (hakykat beýan edilenden soň) içiňizden biri (Alla şärik goşup) zulum edäýse, oňa uly azap dadyrarys» diýildi.",(ئوندا ئولارا یۈزلەنیلیپ): «ئینە، (سیزیڭ عبادت ئەدیەن زاتلاریڭیز) سیزیڭ ایدیان زاتلاریڭیزدا سیزی یالانچی ئەدیپ گویدۇلار۔ ئیندی سیز (ازابیڭیزی) یزینا ئۆورۈپ بیلمەرسیڭیز، کۆمەک-ھەمایات ھەم الیپ بیلمەرسیڭیز۔ ئەگەر (ھاکیکات بەیان ئەدیلەندەن سوڭ) ئیچیڭیزدەن بیری (الله شەریک گوشۇپ) زۇلۇم ئەدەیسە، ئوڭا ئۇلی ازاپ دادیراریس» دیییلدی۔,OK,True
